Team within selected timeframe,League Name,Season,defense,possession,creativity,progression,crossing,explosive,attacking,setpiece,gkbuildup,excitement,Cluster,x,y,Distance to KIF 25-26
AF Elbasani - Albanian Kategoria Superiore 25-26,Albanian Kategoria Superiore,25-26,-0.024377079,0.382483017,-0.722551095,-0.505411141,-0.405945789,-0.61695579,-0.432029806,-0.428378338,0.49385666,-0.400613602,53,-26.170467,41.487457,47.31286366
AFC - Tweede Divisie 22-23,Tweede Divisie,22-23,-0.09677725,1.393538044,1.67210478,1.982588341,2.082844568,0.538199542,1.08036862,-0.357182544,0.354469168,1.455766102,175,81.91303,-0.3263474,89.57010426
AFC - Tweede Divisie 23-24,Tweede Divisie,23-24,-0.551386574,0.466289092,1.098154676,1.094376513,0.63724439,0.03130469,0.384951469,-0.396516262,0.280185799,0.718234296,14,49.799416,22.439594,50.89551572
AFC - Tweede Divisie 24-25,Tweede Divisie,24-25,-0.363072828,-0.160999568,0.35997812,1.134475773,1.895376827,-1.02495053,1.172553161,0.113057544,-0.498107579,0.640719282,136,79.279915,-31.606184,111.872613
AFC - Tweede Divisie 25-26,Tweede Divisie,25-26,-0.314497474,-0.837466349,-0.614823523,0.800907649,0.202523972,-0.683298828,0.271291811,0.260406019,0.006329368,0.007984581,27,-8.664072,22.045622,46.73748006
AFC ASA Târgu Mureș - Romanian Liga II 25-26,Romanian Liga II,25-26,0.301169954,0.113828198,-0.198979625,-0.001987059,0.208611763,-0.854720055,0.00066325,0.720471159,0.412207772,-0.063283875,8,-1.1223269,-20.34176,83.51046164
AFC Telford United - English National League North South 22-23,English National League North South,22-23,0.107413304,-2.170982688,-0.703601118,-0.113710441,-0.131736847,0.273559827,-0.722719411,0.697525911,-2.398383841,-0.595956105,11,-43.34621,-68.52353,143.016737
AFC Telford United - English National League North South 25-26,English National League North South,25-26,-0.312448237,0.412657406,0.063377965,1.198176315,-0.204633792,0.300743501,0.467471193,0.474170596,-0.281163464,0.54586459,69,38.197464,24.566833,42.42128712
AFC Totton - English National League North South 25-26,English National League North South,25-26,0.16803213,-1.052672501,-0.32726225,0.326938827,0.259451183,-1.119877673,-0.020708636,0.059163501,-0.244255407,-0.175960264,181,-29.93171,-46.893658,117.7903033
AFC Wimbledon - League One 25-26,League One,25-26,-0.126173532,-1.048977963,-0.817684481,-0.268996329,0.457100773,-1.339521865,-0.528783551,-0.0829367,-1.230730707,-0.662971291,184,-44.246643,-45.726917,123.1561374
AFC Wimbledon - League Two 22-23,League Two,22-23,0.749910975,-1.625487073,-0.612196757,-0.393821903,0.120172807,-0.17651172,-0.666094629,-0.128658433,-1.51879641,-0.505598623,62,-40.661316,-67.9865,141.417069
AFC Wimbledon - League Two 23-24,League Two,23-24,0.54798481,-1.241637389,-0.098723869,0.535794381,0.733023438,0.429486651,0.038007804,0.058113256,-0.748683161,0.062724025,170,13.841757,-55.47468,116.7285936
AFC Wimbledon - League Two 24-25,League Two,24-25,0.60569562,-1.150472273,-0.600864777,-0.24584723,0.221754113,-0.936814355,-0.356911946,0.244784961,-1.259557311,-0.424124752,181,-48.073906,-47.048676,126.2302262
AGF - Superliga 22-23,Superliga,22-23,0.010234226,0.617120794,0.295139771,0.035919015,1.377705795,0.465575681,-0.010571418,0.038207345,0.257924082,0.221885238,61,33.460342,-16.735298,79.70447532
AGF - Superliga 23-24,Superliga,23-24,-0.079004853,0.926666993,-0.417690172,-0.768781042,0.241226361,0.452438614,-0.448500085,0.328958469,0.155606145,-0.214739741,97,4.1578436,-16.975424,79.21171044
AGF - Superliga 24-25,Superliga,24-25,-1.050795894,1.266780737,-0.085149876,-0.108504796,2.081010751,-0.676870891,0.594569116,0.246793538,1.013477181,-0.079470725,71,25.6414,37.78927,25.02753892
AGF - Superliga 25-26,Superliga,25-26,-0.454852837,1.340704816,0.251636959,0.88739111,1.199814383,-0.382012211,1.373630049,-0.283519766,0.723871244,0.799793274,163,71.8348,11.804727,73.93657491
AGF U15 - Danish U15 Ligaen 25-26,Danish U15 Ligaen,25-26,-0.948670997,0.437084338,-0.049260195,0.754567079,-0.652537189,0.569938643,0.837615023,-1.167322796,1.137133538,0.463434704,50,24.703436,69.51929,11.44087026
AGF U17 - Danish U17 Ligaen 22-23,Danish U17 Ligaen,22-23,-0.353557371,1.043815132,0.573848273,0.829545211,-1.529067581,2.991968161,0.312208903,-0.121054523,1.425973906,0.869972188,131,65.82856,49.554993,50.36390065
AGF U17 - Danish U17 Ligaen 23-24,Danish U17 Ligaen,23-24,-0.435650457,1.220274154,-0.129809352,0.644441181,-1.527496303,2.182655037,-0.23085858,-0.633679652,1.436423844,0.547498293,131,62.870678,50.0156,47.38033759
AGF U17 - Danish U17 Ligaen 24-25,Danish U17 Ligaen,24-25,-0.817704219,0.973922661,0.000531435,0.921827933,-0.99542486,1.0861458,0.915139486,-0.853980968,1.605110244,0.836423516,50,70.7253,39.49048,58.10634643
AGF U17 - Danish U17 Ligaen 25-26,Danish U17 Ligaen,25-26,0.083619604,0.489116496,0.171324705,0.669189227,0.205743842,-0.138616053,0.900101746,-0.388861138,0.681961731,0.707986111,88,49.388096,30.069874,45.05420436
AGF U19 - Danish U19 Ligaen 22-23,Danish U19 Ligaen,22-23,-0.482877856,0.977998506,-0.067938152,0.61445157,0.434774702,1.596637041,-0.007156896,-0.581467133,1.215623092,0.3857922,91,50.845398,47.22051,36.77903036
AGF U19 - Danish U19 Ligaen 23-24,Danish U19 Ligaen,23-24,-0.571083419,1.103627648,-0.155171028,0.525717479,-0.971589497,2.452661951,-0.542566083,-0.442574989,1.239728002,0.266693804,131,63.021526,50.19231,47.48559165
AGF U19 - Danish U19 Ligaen 24-25,Danish U19 Ligaen,24-25,-0.354712545,1.160645851,-0.426111843,0.698449588,-0.2029616,0.724581083,0.074573732,-0.316549026,1.288541221,0.36795819,91,52.717045,46.870052,38.64518375
AGF U19 - Danish U19 Ligaen 25-26,Danish U19 Ligaen,25-26,-0.338165717,1.324906596,-0.241637027,0.314142001,-1.2567484,0.29619203,0.111455349,-0.855714567,1.477112158,0.387576795,50,1.1036196,71.73021,18.9202179
AGMK - Uzbek Super League 2022,Uzbek Super League,2022,0.379472125,0.404459176,0.388942361,0.374980162,0.825310413,0.904247219,0.863649512,0.339603056,-0.995815388,0.690766534,196,32.72288,-31.726803,94.29088173
AGMK - Uzbek Super League 2023,Uzbek Super League,2023,0.114047011,0.714163756,1.805860751,-0.061773157,1.475553359,0.390659455,1.333795573,1.534419731,-0.896203549,0.910564328,186,88.41327,-36.4386,121.0787174
AGMK - Uzbek Super League 2024,Uzbek Super League,2024,0.214568094,-0.008207774,-0.510890202,0.227220452,0.257519366,-0.638217392,0.019396589,-0.163634646,-0.882169434,-0.028301006,27,-14.320075,-31.752317,98.04871597
AGMK - Uzbek Super League 2025,Uzbek Super League,2025,-0.611708658,0.629043752,-0.098620391,0.699134013,0.854263088,-1.168260036,0.309510731,0.172991555,-0.335247562,-0.024956518,136,35.555717,19.888382,45.37039449
AGMK - Uzbek Super League 2026,Uzbek Super League,2026,-0.298507706,0.081294028,-0.19694938,0.543290362,0.65049762,-0.595980827,-0.064455317,0.227988963,-1.054299238,0.014826553,158,-0.88856095,-27.975431,90.93455757
AIC Yellow Jackets - NCAA D2 2024,NCAA D2,2024,-0.053038312,-0.128328042,-1.309315026,0.396293808,-1.556779768,-0.615470506,-1.515198076,-0.226567828,0.287219498,-0.907330682,171,-54.548424,56.492874,71.53760188
AIC Yellow Jackets - NCAA D2 2025,NCAA D2,2025,0.332078685,-1.376468506,-1.879882037,-0.078823223,-2.09785373,-0.777215234,-2.246243102,-0.199795668,-0.684052425,-1.265071732,17,-91.61489,1.2232056,123.9356902
AIK - Allsvenskan 2022,Allsvenskan,2022,0.002279675,1.166514455,1.115740261,0.302594924,1.141154433,2.905906409,1.675374866,-2.474135343,-0.204971273,1.264941962,143,66.18145,0.3066326,78.39105321
AIK - Allsvenskan 2023,Allsvenskan,2023,-0.528919624,1.330410664,0.51747747,0.488641748,0.89210646,1.257528523,0.44162381,-0.205905294,0.136343668,0.455236353,44,53.1651,-3.1314511,73.89555341
AIK - Allsvenskan 2024,Allsvenskan,2024,-0.637874953,0.731642903,0.133009938,-0.047979787,0.297583031,0.101305511,0.212705137,-0.235679414,0.060167242,-0.122040478,97,24.798006,41.792187,20.99303437
AIK - Allsvenskan 2025,Allsvenskan,2025,-0.128666662,-0.004004574,-0.374854372,-0.557969038,0.300076167,-0.800552518,0.045343218,0.124719469,0.080062056,-0.33552011,157,-11.239426,33.902466,39.16725328
AIK - Allsvenskan 2026,Allsvenskan,2026,0.230294141,1.290067646,-0.448330881,0.248119648,-0.062901014,-0.085217867,0.864875166,0.52559255,1.275084661,0.229771069,7,37.93489,53.81587,22.36158469
AKAS - Kazakh 1. Division 2025,Kazakh 1. Division,2025,0.379483957,-1.131005988,-0.366402514,-0.659661859,-1.177364462,-0.67535252,-0.194164559,-0.295835057,0.001572848,-0.198757646,0,-50.408688,-6.9582615,95.75558793
AKAS - Kazakh 2. Division 2023,Kazakh 2. Division,2023,0.091621931,-0.206230291,0.841455515,0.419984847,0.256110693,0.500954434,1.201869785,-0.004679898,0.06436923,0.614217105,10,52.341312,-33.400845,101.0598779
AKAS - Kazakh 2. Division 2024,Kazakh 2. Division,2024,1.150193579,-0.162468219,1.051843604,0.527902552,1.07671363,0.645085044,1.462664497,0.795798834,0.462438935,1.096549712,190,69.34152,-39.4314,113.5206868
AO Egaleo - Greek Super League 2 22-23,Greek Super League 2,22-23,0.519035405,-0.332863347,-0.120753706,-0.613585229,-1.299530884,1.19893151,-0.761545898,0.365661482,-1.086009969,-0.070848592,29,-28.006926,-17.581081,90.66169418
AO Egaleo - Greek Super League 2 24-25,Greek Super League 2,24-25,0.214926745,-1.045147344,-1.386370509,-0.601706433,-1.273357947,-0.292736064,-1.437224211,-0.635923638,-0.61408641,-0.942978326,123,-77.08923,16.863426,103.8678072
AO Egaleo - Greek Super League 2 25-26,Greek Super League 2,25-26,0.516349248,-0.832336297,-1.159997932,-0.147776207,-0.494506778,-1.012101001,-1.341414887,-0.640365827,-0.836121544,-0.785129722,5,-65.247406,-1.8257053,103.4959693
APEA - Cyprus 2. Division 25-26,Cyprus 2. Division,25-26,0.182685671,-0.942241874,-0.661982391,-0.230608971,-0.800837784,-1.126987282,-0.435540144,-0.350714075,-0.526181414,-0.533653397,38,-59.36328,-2.6562412,99.42585367
APIA Leichhardt Tigers - Australian NPLs 2022,Australian NPLs,2022,0.421672339,-0.290684977,2.13603286,1.160107391,0.670633682,1.632601252,1.133289715,0.974099771,-1.310414948,1.308943542,63,65.079346,-43.039318,114.877245
APIA Leichhardt Tigers - Australian NPLs 2023,Australian NPLs,2023,0.353029191,0.408011026,1.410734556,1.796965095,-0.432967642,2.38657897,1.341758009,1.112236382,-0.487520174,1.435493463,164,68.19065,-12.908248,90.17725571
APIA Leichhardt Tigers - Australian NPLs 2024,Australian NPLs,2024,-0.278882071,1.115279345,1.881814306,2.542294583,-0.239313894,1.728088172,1.823641721,0.120455218,1.441722971,1.746702515,117,97.66193,3.517623,99.30936502
APIA Leichhardt Tigers - New South Wales NPL 2022,New South Wales NPL,2022,0.421672339,-0.290684977,2.13603286,1.160107391,0.670633682,1.632601252,1.133289715,0.974099771,-1.310414948,1.308943542,63,65.079346,-43.039318,114.877245
APIA Leichhardt Tigers - New South Wales NPL 2023,New South Wales NPL,2023,0.353029191,0.408011026,1.410734556,1.796965095,-0.432967642,2.38657897,1.341758009,1.112236382,-0.487520174,1.435493463,164,68.19064,-12.90783,90.17690801
APIA Leichhardt Tigers - New South Wales NPL 2024,New South Wales NPL,2024,-0.278882071,1.115279345,1.881814306,2.542294583,-0.239313894,1.728088172,1.823641721,0.120455218,1.441722971,1.746702515,117,97.6575,3.51758,99.3057884
APIA Leichhardt Tigers - New South Wales NPL 2025,New South Wales NPL,2025,-0.284088388,0.727142167,1.262126646,2.064968654,-0.5860249,0.756220316,1.807634828,0.115260961,0.905099616,1.395939493,32,72.06708,25.401136,65.82905396
APIA Leichhardt Tigers - New South Wales NPL 2026,New South Wales NPL,2026,-0.678698085,1.019761748,1.07247442,1.868992614,-0.340230443,0.675971805,1.41691245,-0.053906865,0.443012038,0.966887905,189,72.26983,25.27093,66.07001204
APO Ellas Syros - Greek Super League 2 25-26,Greek Super League 2,25-26,0.291620752,0.338215208,-0.209750968,0.541099619,-0.137211771,-0.614079783,-0.133646105,-0.353713057,0.321912344,0.194024522,121,5.486449,38.444675,25.44132136
APOEL - Cyprus 1. Division 22-23,Cyprus 1. Division,22-23,0.268827685,0.796149125,0.483817706,0.136119534,0.877321295,0.948928534,0.268203779,0.747348726,-0.60042613,0.503687462,196,37.19412,-24.895485,88.48550823
APOEL - Cyprus 1. Division 23-24,Cyprus 1. Division,23-24,0.232365545,0.687738605,0.616590755,-0.048438429,1.376768421,1.077575848,0.73082147,0.682534746,0.345857213,0.691152732,57,63.443512,-26.656242,99.46851401
APOEL - Cyprus 1. Division 24-25,Cyprus 1. Division,24-25,-0.180681922,1.444707364,0.465271753,0.861057672,0.957955596,-0.444436796,0.679255642,0.320080712,0.194590151,0.504920503,134,31.23179,48.431976,19.25466654
APOEL - Cyprus 1. Division 25-26,Cyprus 1. Division,25-26,-0.064104767,0.631108038,-0.181024022,-0.27105856,0.085237964,-0.762971278,0.038388797,0.488255828,-0.160962261,-0.196125021,8,-11.52267,31.5389,41.04577704
AR São Martinho - Campeonato de Portugal 25-26,Campeonato de Portugal,25-26,0.51643151,-0.524488655,-0.408598498,-0.050618694,0.213318952,-1.222531302,-0.54493686,0.527152957,-0.456222869,-0.528695033,112,-31.623981,-44.434612,116.2327529
AS Biellese 1902 - Serie D  Girone A 25-26,Serie D  Girone A,25-26,-0.43586197,-0.114820895,-0.660488563,0.736898754,0.255707641,-0.510274148,-0.455115722,0.249658165,-0.089388289,-0.313840742,27,-12.917773,17.70862,52.70645867
AS FC Buzău - Romanian Liga II 22-23,Romanian Liga II,22-23,0.666883332,-0.473044395,0.414655928,0.394354966,-0.27711387,0.968144195,-0.040697467,-1.048259344,-0.284458079,0.239186581,90,17.555948,-15.443625,76.66260938
AS FC Buzău - Romanian Liga II 23-24,Romanian Liga II,23-24,-0.104366188,-0.27821389,-0.38219778,-0.13199755,0.178283854,0.290853685,-0.127553784,0.02611612,-0.438269526,-0.177515321,27,-7.838326,-14.200597,79.34909777
AS FC Buzău - Romanian Superliga 24-25,Romanian Superliga,24-25,-0.044278784,-0.246452426,-1.250633746,-0.627723866,-0.990397306,-0.836800893,-1.169182838,-0.507339523,-0.394667312,-0.911297985,74,-69.03435,13.138812,98.41034986
AS Soliman - Tunisia Ligue 1 22-23,Tunisia Ligue 1,22-23,0.028566432,-0.561600281,-0.874394347,-0.894420005,-1.137198243,-0.165432347,-1.017520968,-0.019178871,-1.125081693,-0.931422049,98,-66.00983,-21.298971,116.9256348
AS Soliman - Tunisia Ligue 1 23-24,Tunisia Ligue 1,23-24,0.414014025,-0.249921508,-0.419640197,-0.343883555,-0.415834478,0.015462464,-0.589768598,0.105644725,-0.083474015,-0.508963777,0,-35.70218,-1.9849666,82.18434208
AS Soliman - Tunisia Ligue 1 24-25,Tunisia Ligue 1,24-25,0.079597263,-0.754972836,-1.74343141,-1.901786133,-1.779611851,-1.705623654,-2.16235559,-1.246863389,-1.331594598,-1.767168708,155,-95.495155,7.5702705,124.4807612
AS Soliman - Tunisia Ligue 1 25-26,Tunisia Ligue 1,25-26,0.44806408,-1.366494628,-1.471984219,-2.158681478,-1.515140381,-1.70065614,-2.003151168,-1.267454334,-0.051147068,-1.497184905,155,-94.39252,6.492782,123.9585664
ASD Asti - Serie D  Girone A 24-25,Serie D  Girone A,24-25,-0.226432213,-0.533399402,-0.966637211,-0.383040475,0.238870552,-0.142760415,-0.711210792,-0.573530714,-0.211736922,-0.575564092,106,-30.382507,14.235697,66.60648904
ASD Asti - Serie D  Girone A 25-26,Serie D  Girone A,25-26,-0.038799104,-1.541205923,-1.029726996,-0.576695013,-0.889626732,-0.65360677,-1.306057872,-0.099031342,-0.523223468,-0.824329706,123,-70.06085,-11.420086,113.2541457
ASD Brian Lignano - Serie D  Girone C 24-25,Serie D  Girone C,24-25,0.027584925,0.085463736,-0.2868685,0.421935997,-0.800194721,0.081080429,-0.018780098,-0.954709732,0.033859813,-0.00626238,156,-1.8429796,19.85143,45.38490003
ASD Brian Lignano - Serie D  Girone C 25-26,Serie D  Girone C,25-26,0.472890782,0.17906221,-0.759706335,0.244744572,-1.611825351,-0.978822247,-0.285663404,0.220743016,0.657932879,-0.177690644,36,-22.52829,60.82295,39.3633664
ASIL Lysi - Cyprus 2. Division 23-24,Cyprus 2. Division,23-24,0.639489689,-0.061610006,0.07545237,0.188105076,-0.695670908,0.392263325,-0.543286032,-0.116855795,0.434931404,0.024194371,185,-2.2344153,-3.0593436,67.04353922
ASIL Lysi - Cyprus 2. Division 24-25,Cyprus 2. Division,24-25,0.000748536,-0.601294882,-0.765526492,-1.170133504,-1.852935516,-0.879908148,-1.52805417,-1.339571969,-0.275754635,-0.873377657,166,-83.50691,17.13085,109.5973761
ASIL Lysi - Cyprus 2. Division 25-26,Cyprus 2. Division,25-26,-0.01152226,-0.424266278,-0.932686478,-0.537085924,-1.5169623,-1.35726597,-1.365461779,-0.40259314,0.133938329,-1.001312973,12,-68.65012,35.402092,89.29569214
ASU Poli - Romanian Liga II 22-23,Romanian Liga II,22-23,0.048443987,-0.937955031,-0.499753082,-0.468273712,-0.421113742,0.061666186,-1.008046119,-2.357311616,-0.20069158,-0.757870397,5,-72.31902,20.712383,97.92146334
ASU Poli Timişoara U17 - Romanian Liga Elitelor U17 24-25,Romanian Liga Elitelor U17,24-25,-0.273313734,-1.342864994,-1.228082185,-0.421796236,-1.673650123,-0.1807249,-1.348246617,-1.083503475,0.629969464,-0.929407488,17,-87.73004,19.751467,112.4843402
ASU Poli Timişoara U17 - Romanian Liga Elitelor U17 25-26,Romanian Liga Elitelor U17,25-26,-0.417860082,-0.28030063,-0.550676091,0.513031846,0.431780801,-0.648705043,-0.732428547,-0.10489194,0.87283141,-0.46644591,53,-6.116118,28.178299,40.2259759
ASU Poli Timişoara U19 - Romanian Liga Tineret U18 24-25,Romanian Liga Tineret U18,24-25,0.087159772,-0.995859951,0.369570507,-0.010012726,-0.063798546,-0.333355769,0.392449164,-0.142362257,0.888793334,0.155927916,195,24.314964,19.396439,42.48315295
ASU Poli Timişoara U19 - Romanian Liga Tineret U18 25-26,Romanian Liga Tineret U18,25-26,0.841990619,-0.963469194,-0.200666301,0.452780147,-0.110588628,-0.235235986,-0.018644278,-0.565375214,-0.165057556,0.316947059,141,-26.749142,-20.859928,92.92901487
AVS  - Portuguese Segunda Liga 23-24,Portuguese Segunda Liga,23-24,1.048925449,-0.202912495,0.283000925,-0.317231268,1.296350206,0.549398029,0.205983289,0.589243082,0.797944033,0.234582722,61,40.140816,-37.590252,101.5176853
AVS  - Primeira Liga 24-25,Primeira Liga,24-25,0.216524588,0.125239764,-1.034928809,-1.370015863,-0.627668109,-1.175124335,-1.36556647,-1.042093387,0.216870255,-1.007172456,12,-66.7314,38.91102,86.49001077
AVS  - Primeira Liga 25-26,Primeira Liga,25-26,-0.142388453,-0.808500652,-0.986337559,-1.584080442,-0.684256294,-1.073702474,-1.061324541,-0.706809644,-0.050562504,-1.054351278,193,-71.14064,9.49707,102.0499195
AZ - Eredivisie 22-23,Eredivisie,22-23,-0.448676483,1.502214697,1.977449957,0.812271567,0.482655142,0.804542587,1.300480279,-0.661216446,0.069655536,1.165949051,108,84.27481,13.101164,82.84551007
AZ - Eredivisie 23-24,Eredivisie,23-24,-0.320358158,1.530371461,1.249262626,1.010318437,0.135994678,0.611173992,1.251121006,-0.584310934,0.967798177,1.168237217,6,76.48698,19.81831,72.61071864
AZ - Eredivisie 24-25,Eredivisie,24-25,-0.722788207,1.247909802,0.876258853,1.291438247,0.023298103,-0.386905105,1.282291519,-0.167942456,0.119691285,0.863849806,104,43.52056,55.547047,27.28281197
AZ - Eredivisie 25-26,Eredivisie,25-26,-0.76484831,1.065493925,0.622467856,1.019220252,-0.227917566,-0.169354205,1.774150082,-0.536546276,-0.454172093,0.928216194,104,43.841576,55.25968,27.65735776
AZ II - Eerste Divisie 22-23,Eerste Divisie,22-23,-0.203282346,1.215399768,0.903264026,1.401664197,-1.821243736,0.910606429,-0.27517266,-1.216606674,0.273927899,0.693294997,176,63.94754,44.93679,49.84744336
AZ II - Eerste Divisie 23-24,Eerste Divisie,23-24,-0.453787515,1.107633083,0.72413894,1.451476628,-1.6692725,1.755788434,0.010396158,-1.021452141,0.47881867,0.833637282,131,63.80489,45.363068,49.57468427
